"","searchText","label","alias","description","uri","methodSitelinks","methodSitelinksResult","methodB","methodBResult","methodCMatch","methodCResult","methodC"
"322","many years","Paul McCartney: Many Years from Now","Many Years From Now","book by Barry Miles","http://www.wikidata.org/entity/Q7152309",FALSE,NA,FALSE,NA,2,"Q7152309",TRUE
"323","memorial lecture","Memorial Lectureship",NA,"journal article; published in Nature on 1972-12-01","http://www.wikidata.org/entity/Q71890213",FALSE,NA,FALSE,NA,2,"Q71890213",TRUE
"324","modern astrophysics","Modern Astrophysics",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q60099089",FALSE,NA,FALSE,NA,2,"Q60099089",TRUE
"325","modern quests","Modern questions in a traditional form",NA,"journal article; published in Nature on 1999-9","http://www.wikidata.org/entity/Q71930545",FALSE,NA,FALSE,NA,2,"Q71930545",TRUE
"326","molecular theory","Molecular Theory of Sweet Taste",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q59068837",FALSE,NA,FALSE,NA,2,"Q59068837",TRUE
"327","more harm","MORE HARM THAN GOOD: WHEN INVADER VULNERABILITY TO PREDATORS ENHANCES IMPACT ON NATIVE SPECIES",NA,"article","http://www.wikidata.org/entity/Q56782645",FALSE,NA,FALSE,NA,2,"Q56782645",TRUE
"328","new chancellor","New Chancellor at the University of Leeds",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q60140127",FALSE,NA,FALSE,NA,2,"Q60140127",TRUE
"329","new Institute","New institute for Berlin",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q59008581",FALSE,NA,FALSE,NA,2,"Q59008581",TRUE
"330","new particles","New particle formation in forests inhibited by isoprene emissions.",NA,"scientific article published in September 2009","http://www.wikidata.org/entity/Q33504015",FALSE,NA,FALSE,NA,2,"Q33504015",TRUE
"331","new theory","New theory of cerebral amine function and its clinical application.",NA,"scientific article published in June 1968","http://www.wikidata.org/entity/Q51184096",FALSE,NA,FALSE,NA,2,"Q51184096",TRUE
"332","New Theory","New theory of cerebral amine function and its clinical application.",NA,"scientific article published in June 1968","http://www.wikidata.org/entity/Q51184096",FALSE,NA,FALSE,NA,2,"Q51184096",TRUE
"333","new type","New type of POU domain in germ line-specific protein Oct-4",NA,"scientific journal article","http://www.wikidata.org/entity/Q28508721",FALSE,NA,FALSE,NA,2,"Q28508721",TRUE
"334","Newspaper clippings","Newspaper Clippings (NAID 2102989)",NA,"series in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q59927881",FALSE,NA,FALSE,NA,2,"Q59927881",TRUE
"335","next year","Next Year",NA,"2000 single by Foo Fighters","http://www.wikidata.org/entity/Q3136614",FALSE,NA,FALSE,NA,2,"Q3136614",TRUE
"336","Nobel Prize for Physics","Nobel Prize for Physics for 1953: Prof. F. Zernike",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q58931589",FALSE,NA,FALSE,NA,2,"Q58931589",TRUE
"337","nuclear forces","Nuclear Forces",NA,NA,"http://www.wikidata.org/entity/Q60085763",FALSE,NA,FALSE,NA,2,"Q60085763",TRUE
"338","observational evidence","Observational evidence for an ocean heat pump induced by tropical cyclones.",NA,"scientific article published on May 2007","http://www.wikidata.org/entity/Q39098014",FALSE,NA,FALSE,NA,2,"Q39098014",TRUE
"339","one generation","One generation at a time",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q58980804",FALSE,NA,FALSE,NA,2,"Q58980804",TRUE
"340","one year","One Year",NA,"1997 film by Laurits Munch-Petersen","http://www.wikidata.org/entity/Q20756991",FALSE,NA,FALSE,NA,2,"Q20756991",TRUE
"341","only woman","The Only Woman","Only Woman","1924 film by Sidney Olcott","http://www.wikidata.org/entity/Q18393604",FALSE,NA,FALSE,NA,2,"Q18393604",TRUE
"342","other nations","Other Nationalities rugby league team",NA,NA,"http://www.wikidata.org/entity/Q2873078",FALSE,NA,FALSE,NA,2,"Q2873078",TRUE
"343","Pardon me","Pardon Me",NA,"episode of Porridge","http://www.wikidata.org/entity/Q18161776",FALSE,NA,FALSE,NA,2,"Q18161776",TRUE
"344","Personal Correspondence","Personal Correspondence of Colonel Fred L. Hamilton (NAID 12016634)",NA,"a series in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q64480949",FALSE,NA,FALSE,NA,2,"Q64480949",TRUE
"345","personal God","personal god",NA,"deity who can be related to as a person","http://www.wikidata.org/entity/Q1932138",FALSE,NA,FALSE,NA,2,"Q1932138",TRUE
"346","personal invitation","Personal Invitations Returned from Central Files (NAID 648739)",NA,"series in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q63906554",FALSE,NA,FALSE,NA,2,"Q63906554",TRUE
"347","personal letters","Personal Letters, Oral Testimony and Scottish Migration to New Zealand in the 1950s: The Case of Lorna Carter",NA,"journal article; published in Immigrants & Minorities, Jan 2005","http://www.wikidata.org/entity/Q57552638",FALSE,NA,FALSE,NA,2,"Q57552638",TRUE
"348","Personal life","personal life",NA,"course of an individual's life, especially when viewed as the sum of personal choices contributing to one's personal identity","http://www.wikidata.org/entity/Q2867027",FALSE,NA,FALSE,NA,2,"Q2867027",TRUE
"349","philosophical outlook","Philosophical Outlook of Mansel",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q58939778",FALSE,NA,FALSE,NA,2,"Q58939778",TRUE
"350","political view","Political views",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q59029309",FALSE,NA,FALSE,NA,2,"Q59029309",TRUE
"351","position measurement","Position measurement for mobile robots using a new acceleration sensor",NA,"journal article; published in Advanced Robotics in 1998","http://www.wikidata.org/entity/Q58027767",FALSE,NA,FALSE,NA,2,"Q58027767",TRUE
"352","President Franklin","President Franklin Pierce",NA,"painting by George Peter Alexander Healy","http://www.wikidata.org/entity/Q20634907",FALSE,NA,FALSE,NA,2,"Q20634907",TRUE
"353","President Franklin D.","PRESIDENT FRANKLIN D. ROOSEVELT IN HAWAII ; 7TH DIVISION REVIEW, SCHOFIELD BARRACKS ; (NAID 15780)",NA,"item in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q67689862",FALSE,NA,FALSE,NA,2,"Q67689862",TRUE
"354","President Franklin D. Roosevelt","PRESIDENT FRANKLIN D. ROOSEVELT IN HAWAII ; 7TH DIVISION REVIEW, SCHOFIELD BARRACKS ; (NAID 15780)",NA,"item in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q67689862",FALSE,NA,FALSE,NA,2,"Q67689862",TRUE
"355","private correspondence","Private Correspondence of Commodore J. C. Watson (NAID 4299426)",NA,"a series in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q66238896",FALSE,NA,FALSE,NA,2,"Q66238896",TRUE
"356","public appearances","Public Appearances Files (NAID 6233019)",NA,"a series in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q66186126",FALSE,NA,FALSE,NA,2,"Q66186126",TRUE
"357","quantum motion","Quantum motion captured",NA,"journal article; published in Nature on 2012-02-01","http://www.wikidata.org/entity/Q74435522",FALSE,NA,FALSE,NA,2,"Q74435522",TRUE
"358","religious views","Religious views on masturbation",NA,"Religious views on masturbation","http://www.wikidata.org/entity/Q556924",FALSE,NA,FALSE,NA,2,"Q556924",TRUE
"359","Scientific career","Scientific career renewal",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q59032744",FALSE,NA,FALSE,NA,2,"Q59032744",TRUE
"360","scientific exploration","Scientific Exploration of the Belgian African National Park of the Garamba",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q58953808",FALSE,NA,FALSE,NA,2,"Q58953808",TRUE
"361","scientific publications","Scientific Publication",NA,NA,"http://www.wikidata.org/entity/Q60134852",FALSE,NA,FALSE,NA,2,"Q60134852",TRUE
"362","scientific resources","Scientific Resources and Atomic Energy",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q58947851",FALSE,NA,FALSE,NA,2,"Q58947851",TRUE
"363","scientific works","scientific work",NA,"distinct intellectual creation in science","http://www.wikidata.org/entity/Q11826511",FALSE,NA,FALSE,NA,2,"Q11826511",TRUE
"364","second derivative","second derivative",NA,"mathematical operation","http://www.wikidata.org/entity/Q1932744",FALSE,NA,FALSE,NA,2,"Q1932744",TRUE
"365","seventh anniversary","Seventh Anniversary",NA,"2003 film directed by Isao Yukisada","http://www.wikidata.org/entity/Q11314416",FALSE,NA,FALSE,NA,2,"Q11314416",TRUE
"366","Shapell Manuscript","Shapell Manuscript Foundation",NA,NA,"http://www.wikidata.org/entity/Q18210228",FALSE,NA,FALSE,NA,2,"Q18210228",TRUE
"367","Shapell Manuscript Foundation","Shapell Manuscript Foundation",NA,NA,"http://www.wikidata.org/entity/Q18210228",FALSE,NA,FALSE,NA,2,"Q18210228",TRUE
"368","short supply","Short supply.",NA,"scientific article","http://www.wikidata.org/entity/Q54123777",FALSE,NA,FALSE,NA,2,"Q54123777",TRUE
"369","singular solution","Singular solution",NA,NA,"http://www.wikidata.org/entity/Q4338245",FALSE,NA,FALSE,NA,2,"Q4338245",TRUE
"370","Spanish Academy","Spanish Academy of Dermatology and Venereology",NA,"organization in Madrid, Spain","http://www.wikidata.org/entity/Q43896233",FALSE,NA,FALSE,NA,2,"Q43896233",TRUE
"371","static universe","static universe",NA,"model of the universe that is not expanding or contracting, e.g. one in which the cosmological constant exactly balances things","http://www.wikidata.org/entity/Q1190516",FALSE,NA,FALSE,NA,2,"Q1190516",TRUE
"372","study course","Study Course in Grassland Survey Methods",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q59049743",FALSE,NA,FALSE,NA,2,"Q59049743",TRUE
"373","teaching post","Teaching posterior composite resin restorations in the United Kingdom and Ireland: consensus views of teachers.",NA,"scientific article published on August 2007","http://www.wikidata.org/entity/Q36919987",FALSE,NA,FALSE,NA,2,"Q36919987",TRUE
"374","thermal equilibrium","thermal equilibrium",NA,"state of no net thermal energy flow between two connected systems","http://www.wikidata.org/entity/Q3175122",FALSE,NA,FALSE,NA,2,"Q3175122",TRUE
"375","torsion pendulum","Torsion pendulum clock",NA,NA,"http://www.wikidata.org/entity/Q1256599",FALSE,NA,FALSE,NA,2,"Q1256599",TRUE
"376","trait he","Trait heritability in major transitions",NA,"article","http://www.wikidata.org/entity/Q60044827",FALSE,NA,FALSE,NA,2,"Q60044827",TRUE
"377","travel diaries","Travel diary from the Rivonia Trial",NA,"diary by Nelson Mandela","http://www.wikidata.org/entity/Q55669983",FALSE,NA,FALSE,NA,2,"Q55669983",TRUE
"378","true feel","True Feelings Compared: The Founts of Love",NA,"woodblock printing series by Kitagawa Utamaro","http://www.wikidata.org/entity/Q59627901",FALSE,NA,FALSE,NA,2,"Q59627901",TRUE
"379","weapons research","Weapons research crosses the Channel",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q59038864",FALSE,NA,FALSE,NA,2,"Q59038864",TRUE
"380","which he","Which health-related quality of life score? A comparison of alternative utility measures in patients with Type 2 diabetes in the ADVANCE trial",NA,"scientific article","http://www.wikidata.org/entity/Q35945237",FALSE,NA,FALSE,NA,2,"Q35945237",TRUE
"381","York Times","York Time Institute",NA,"school in York, Pennsylvania, U.S.","http://www.wikidata.org/entity/Q16904114",FALSE,NA,FALSE,NA,2,"Q16904114",TRUE
"382","young age","Young age: an independent risk factor for disease-free survival in women with operable breast cancer",NA,"scientific article","http://www.wikidata.org/entity/Q24791855",FALSE,NA,FALSE,NA,2,"Q24791855",TRUE
"383","additional projects","Additional projections of the os calcis",NA,"scientific article published on 01 March 1956","http://www.wikidata.org/entity/Q73985403",FALSE,NA,FALSE,NA,1,"Q73985403",TRUE
"384","adiabatic invariance","Adiabatic invariance with first integrals of motion.",NA,"scientific article published in October 2002","http://www.wikidata.org/entity/Q47315381",FALSE,NA,FALSE,NA,1,"Q47315381",TRUE
"385","adiabatic invariant","Adiabatic invariants and scalar fields in a de Sitter space-time",NA,NA,"http://www.wikidata.org/entity/Q58917318",FALSE,NA,FALSE,NA,1,"Q58917318",TRUE
"386","affine connection","Affine connection",NA,"construct allowing differentiation of tangent vector fields of manifolds","http://www.wikidata.org/entity/Q1371213",FALSE,NA,FALSE,NA,1,"Q1371213",TRUE
"387","angle variables","Angle variable holonomy in adiabatic excursion of an integrable Hamiltonian",NA,"scientific article (publication date: February 1985)","http://www.wikidata.org/entity/Q29038980",FALSE,NA,FALSE,NA,1,"Q29038980",TRUE
"388","antisymmetric part","Antisymmetric part of the dynamic structure function of liquid 4He",NA,"scientific article published on 01 February 1989","http://www.wikidata.org/entity/Q78013562",FALSE,NA,FALSE,NA,1,"Q78013562",TRUE
"389","atomic size","Atomic size packing defects in proteins.",NA,"scientific article published in October 1986","http://www.wikidata.org/entity/Q47204399",FALSE,NA,FALSE,NA,1,"Q47204399",TRUE
"390","atomic transitions","Atomic transition probabilities and tests of the spectroscopic coupling scheme for N I",NA,"scientific article published on 01 May 1995","http://www.wikidata.org/entity/Q77883203",FALSE,NA,FALSE,NA,1,"Q77883203",TRUE
"391","atomic vibrations","Atomic vibrations in a self-consistent-field atom-in-jellium model of condensed matter",NA,"scientific article published on 01 August 1990","http://www.wikidata.org/entity/Q78200783",FALSE,NA,FALSE,NA,1,"Q78200783",TRUE
"392","attention he","Attention Health Care Leaders: Literature Review Deems Baccalaureate Nurses Improve Patient Outcomes",NA,"article","http://www.wikidata.org/entity/Q57178760",FALSE,NA,FALSE,NA,1,"Q57178760",TRUE
"393","black college","Black College Football: BCFX: The Xperience",NA,"video game","http://www.wikidata.org/entity/Q4920558",FALSE,NA,FALSE,NA,1,"Q4920558",TRUE
"394","British citizenship","British Citizenship and the ‘Other’: An Analysis of the Earned Citizenship Discourse",NA,"article","http://www.wikidata.org/entity/Q58230869",FALSE,NA,FALSE,NA,1,"Q58230869",TRUE
"395","capillarity phenomena","Capillarity Phenomena in Gonococcal Infection in the Male Urethra.",NA,"scientific article published on October 1947","http://www.wikidata.org/entity/Q42340430",FALSE,NA,FALSE,NA,1,"Q42340430",TRUE
"396","Capillarity Phenomena","Capillarity Phenomena in Gonococcal Infection in the Male Urethra.",NA,"scientific article published on October 1947","http://www.wikidata.org/entity/Q42340430",FALSE,NA,FALSE,NA,1,"Q42340430",TRUE
"397","Catholic values","Catholic values and the market: friends or foes? Can Catholic health care support market-based reforms?",NA,"scientific article published in January 2009","http://www.wikidata.org/entity/Q53116502",FALSE,NA,FALSE,NA,1,"Q53116502",TRUE
"398","character witness","Character witness",NA,"scientific article published on 01 March 1998","http://www.wikidata.org/entity/Q77064829",FALSE,NA,FALSE,NA,1,"Q77064829",TRUE
"399","clear demonstration","Clear demonstration of carcinoma of the ampulla of Vater with ultrasonography",NA,"scientific article published on 01 September 1998","http://www.wikidata.org/entity/Q77637785",FALSE,NA,FALSE,NA,1,"Q77637785",TRUE
"400","close friendship","Close friendship as understood by socially withdrawn, anxious early adolescents.",NA,"scientific article published on 13 June 2007","http://www.wikidata.org/entity/Q47574662",FALSE,NA,FALSE,NA,1,"Q47574662",TRUE
"401","college degrees","College degrees and heart disease",NA,"scientific article published on 01 December 1968","http://www.wikidata.org/entity/Q72177507",FALSE,NA,FALSE,NA,1,"Q72177507",TRUE
"402","college tuition","College tuition in the United States",NA,NA,"http://www.wikidata.org/entity/Q16972779",FALSE,NA,FALSE,NA,1,"Q16972779",TRUE
"403","complete list","list of Wikimedia projects","Complete list of Wikimedia projects","Wikimedia list article","http://www.wikidata.org/entity/Q1581901",FALSE,NA,FALSE,NA,1,"Q1581901",TRUE
"404","continuous creation","Continuous creation of a vortex in a Bose Einstein condensate with hyperfine spinF 2",NA,"scientific article published on 27 November 2002","http://www.wikidata.org/entity/Q62036906",FALSE,NA,FALSE,NA,1,"Q62036906",TRUE
"405","counting method","Counting methods (EM algorithm) in human pedigree analysis: linkage and segregation analysis.",NA,"scientific article published in May 1977","http://www.wikidata.org/entity/Q51661898",FALSE,NA,FALSE,NA,1,"Q51661898",TRUE
"406","critical opalescence","Critical opalescence in baryonic QCD matter",NA,"scientific article published on 21 July 2006","http://www.wikidata.org/entity/Q80108105",FALSE,NA,FALSE,NA,1,"Q80108105",TRUE
"407","current understanding","Current understanding of stem cell mobilization: the roles of chemokines, proteolytic enzymes, adhesion molecules, cytokines, and stromal cells.",NA,"scientific article","http://www.wikidata.org/entity/Q34843244",FALSE,NA,FALSE,NA,1,"Q34843244",TRUE
"408","de Reynold","de Reynold",NA,"family name","http://www.wikidata.org/entity/Q76477736",FALSE,NA,FALSE,NA,1,"Q76477736",TRUE
"409","death his","Death Hits the Jackpot",NA,"episode of Columbo","http://www.wikidata.org/entity/Q71171244",FALSE,NA,FALSE,NA,1,"Q71171244",TRUE
"410","demonstration that","Demonstration that CFTR is a chloride channel by alteration of its anion selectivity.",NA,"scientific article published in July 1991","http://www.wikidata.org/entity/Q43847410",FALSE,NA,FALSE,NA,1,"Q43847410",TRUE
"411","density fluctuations","Density fluctuations in saturated phospholipid bilayers increase as the acyl-chain length decreases.",NA,"scientific article published on November 1990","http://www.wikidata.org/entity/Q39634802",FALSE,NA,FALSE,NA,1,"Q39634802",TRUE
"412","density variations","Density variation of parotid glands during IMRT for head-neck cancer: correlation with treatment and anatomical parameters.",NA,"scientific article published on 16 July 2012","http://www.wikidata.org/entity/Q44438919",FALSE,NA,FALSE,NA,1,"Q44438919",TRUE
"413","detailed experiments","Detailed Experimental Study of Ion Acceleration by Interaction of an Ultra-Short Intense Laser with an Underdense Plasma",NA,"scientific article","http://www.wikidata.org/entity/Q36105498",FALSE,NA,FALSE,NA,1,"Q36105498",TRUE
"414","different systems","Different systems in human brain are involved in presemantic discrimination of pictures as revealed by event-related potentials.",NA,"scientific article published in December 1998","http://www.wikidata.org/entity/Q48319749",FALSE,NA,FALSE,NA,1,"Q48319749",TRUE
"415","different temperature","Different temperature dependence of carrier-mediated (cytoplasmic) and stimulus-evoked (exocytotic) release of transmitter: a simple method to separate the two types of release.",NA,"scientific article published in October 1998","http://www.wikidata.org/entity/Q48336163",FALSE,NA,FALSE,NA,1,"Q48336163",TRUE
"416","diploma program","Diploma programs in nursing accredited by the NLN 1996-97",NA,"scientific article published on 01 September 1996","http://www.wikidata.org/entity/Q71837669",FALSE,NA,FALSE,NA,1,"Q71837669",TRUE
"417","distribution law","Distribution law",NA,NA,"http://www.wikidata.org/entity/Q900380",FALSE,NA,FALSE,NA,1,"Q900380",TRUE
"418","Do Gravitational","Do gravitational lens galaxies have an excess of luminous substructure ?",NA,"scientific article published in January 2013","http://www.wikidata.org/entity/Q68739104",FALSE,NA,FALSE,NA,1,"Q68739104",TRUE
"419","dynamical spacetime","Dynamical spacetimes and gravitational radiation in a Fully Constrained Formulation",NA,NA,"http://www.wikidata.org/entity/Q57693196",FALSE,NA,FALSE,NA,1,"Q57693196",TRUE
"420","early age","Early age at menarche associated with cardiovascular disease and mortality.",NA,"scientific article published on 30 October 2009","http://www.wikidata.org/entity/Q43251083",FALSE,NA,FALSE,NA,1,"Q43251083",TRUE
"421","Early life","Early life",NA,NA,"http://www.wikidata.org/entity/Q57241503",FALSE,NA,FALSE,NA,1,"Q57241503",TRUE
"422","electrical lighting","lighting technician","electrical lighting technician","controls lighting for art and entertainment venues or for films","http://www.wikidata.org/entity/Q17082153",FALSE,NA,FALSE,NA,1,"Q17082153",TRUE
"423","emotional outburst","Emotional outbursts and post-traumatic stress disorder during intracarotid amobarbital procedure.",NA,"scientific article published in April 2000","http://www.wikidata.org/entity/Q52027745",FALSE,NA,FALSE,NA,1,"Q52027745",TRUE
"424","energy equivalence","Energy Equivalence of Information in the Mitochondrion and the Thermodynamic Efficiency of ATP Synthase.",NA,"scientific article","http://www.wikidata.org/entity/Q33361257",FALSE,NA,FALSE,NA,1,"Q33361257",TRUE
"425","equilibrium state","Equilibrium state of ATP-driven ion pumps in relation to physiological ion concentration gradients",NA,"scientific article","http://www.wikidata.org/entity/Q36408493",FALSE,NA,FALSE,NA,1,"Q36408493",TRUE
"426","essential tool","Essential tools for assessing influenza vaccine efficacy in improperly conducted studies: a Japanese perspective.",NA,"scientific article published on 23 June 2008","http://www.wikidata.org/entity/Q37198092",FALSE,NA,FALSE,NA,1,"Q37198092",TRUE
"427","experimental data","Experimental data for total deposition in the respiratory tract of children.",NA,"scientific article published on June 1994","http://www.wikidata.org/entity/Q36752177",FALSE,NA,FALSE,NA,1,"Q36752177",TRUE
"428","experimental results","Experimental results from a preclinical X-ray phase-contrast CT scanner.",NA,"scientific article","http://www.wikidata.org/entity/Q36300863",FALSE,NA,FALSE,NA,1,"Q36300863",TRUE
"429","expressive face","Expressive Faces Confuse Identity.",NA,"scientific article published on 19 September 2017","http://www.wikidata.org/entity/Q42132807",FALSE,NA,FALSE,NA,1,"Q42132807",TRUE
"430","extra-curricular physics","Extra-curricular physical activity and socioeconomic status in Italian adolescents",NA,"scientific article","http://www.wikidata.org/entity/Q34521727",FALSE,NA,FALSE,NA,1,"Q34521727",TRUE
"431","federal district court","Federal district court upholds HCFA Medicare labor room day reimbursement policy in AHA-coordinated litigation",NA,"scientific article published on 01 November 1981","http://www.wikidata.org/entity/Q77653229",FALSE,NA,FALSE,NA,1,"Q77653229",TRUE
"432","field equations","Field equation for interface propagation in an unsteady homogeneous flow field.",NA,"scientific article published in April 1988","http://www.wikidata.org/entity/Q52426824",FALSE,NA,FALSE,NA,1,"Q52426824",TRUE
"433","fifteen months","Fifteen months' follow-up on bilateral embryonic mesencephalic grafts in two cases of severe MPTP-induced parkinsonism.",NA,"scientific article published on January 1993","http://www.wikidata.org/entity/Q39113165",FALSE,NA,FALSE,NA,1,"Q39113165",TRUE
"434","firm evidence","Firm evidence of complete revascularization with culprit and target vessel revascularization only after ST-segment elevation myocardial infarction.",NA,"scientific article","http://www.wikidata.org/entity/Q42074114",FALSE,NA,FALSE,NA,1,"Q42074114",TRUE
"435","first paper","First Papers of Surrealism",NA,NA,"http://www.wikidata.org/entity/Q1419516",FALSE,NA,FALSE,NA,1,"Q1419516",TRUE
"436","first particle","First particle results for the HEPAPS4 characterisation",NA,NA,"http://www.wikidata.org/entity/Q59262686",FALSE,NA,FALSE,NA,1,"Q59262686",TRUE
"437","first trip","First trip to ICN is memorable.",NA,"scientific article","http://www.wikidata.org/entity/Q53748386",FALSE,NA,FALSE,NA,1,"Q53748386",TRUE
"438","Foreign Member of the Royal Netherlands","Foreign Member of the Royal Netherlands Academy of Arts and Sciences",NA,"elected fellowship for scientists working primarily outside the Netherlands","http://www.wikidata.org/entity/Q61664991",FALSE,NA,FALSE,NA,1,"Q61664991",TRUE
"439","Foreign Member of the Royal Netherlands Academy","Foreign Member of the Royal Netherlands Academy of Arts and Sciences",NA,"elected fellowship for scientists working primarily outside the Netherlands","http://www.wikidata.org/entity/Q61664991",FALSE,NA,FALSE,NA,1,"Q61664991",TRUE
"440","Foreign Member of the Royal Netherlands Academy of Arts","Foreign Member of the Royal Netherlands Academy of Arts and Sciences",NA,"elected fellowship for scientists working primarily outside the Netherlands","http://www.wikidata.org/entity/Q61664991",FALSE,NA,FALSE,NA,1,"Q61664991",TRUE
"441","former Prime","Former Prime Minister of Senegal Mamadou Dia dies",NA,"Wikinews article","http://www.wikidata.org/entity/Q17670268",FALSE,NA,FALSE,NA,1,"Q17670268",TRUE
"442","former Prime Minister","Former Prime Minister of Senegal Mamadou Dia dies",NA,"Wikinews article","http://www.wikidata.org/entity/Q17670268",FALSE,NA,FALSE,NA,1,"Q17670268",TRUE
"443","four papers","Four papers related to the challenge to psychiatry in a changing world: a symposium. Introduction",NA,"scientific article published on 01 June 1966","http://www.wikidata.org/entity/Q72826870",FALSE,NA,FALSE,NA,1,"Q72826870",TRUE
"444","four works","Four worksite weight loss programs with high-stress occupations using a meal replacement product.",NA,"scientific article published in February 2002","http://www.wikidata.org/entity/Q47191755",FALSE,NA,FALSE,NA,1,"Q47191755",TRUE
"445","free study","FREE Study - Fracture Reduction Evaluation",NA,"clinical trial","http://www.wikidata.org/entity/Q65545673",FALSE,NA,FALSE,NA,1,"Q65545673",TRUE
"446","friends he","Friends Helping Friends: a nonrandomized control trial of a peer-based response to dating violence.",NA,"scientific article published on 3 February 2015","http://www.wikidata.org/entity/Q47202096",FALSE,NA,FALSE,NA,1,"Q47202096",TRUE
"447","fundamental flaw","Fundamental flaws of hormesis for public health decisions.",NA,"scientific article","http://www.wikidata.org/entity/Q24815905",FALSE,NA,FALSE,NA,1,"Q24815905",TRUE
"448","gas model","Gas modelling in the disc of HD 163296",NA,"scientific article published in January 2012","http://www.wikidata.org/entity/Q69024215",FALSE,NA,FALSE,NA,1,"Q69024215",TRUE
"449","gauge invariance","Gauge Invariance and Mass. II",NA,"scientific article","http://www.wikidata.org/entity/Q21709490",FALSE,NA,FALSE,NA,1,"Q21709490",TRUE
"450","general linear","general linear group",NA,NA,"http://www.wikidata.org/entity/Q524607",FALSE,NA,FALSE,NA,1,"Q524607",TRUE
"451","general linear transformations","General linear transformations and entangled states",NA,"scientific article published on 01 January 1994","http://www.wikidata.org/entity/Q77875400",FALSE,NA,FALSE,NA,1,"Q77875400",TRUE
"452","Generalized Theory","Generalized theory of semiflexible polymers.",NA,"scientific article published on 7 March 2006","http://www.wikidata.org/entity/Q40335224",FALSE,NA,FALSE,NA,1,"Q40335224",TRUE
"453","geometric theory","Geometric Theory of Semilinear Parabolic Equations",NA,NA,"http://www.wikidata.org/entity/Q56656036",FALSE,NA,FALSE,NA,1,"Q56656036",TRUE
"454","German citizenship","German citizenship price",NA,NA,"http://www.wikidata.org/entity/Q1205355",FALSE,NA,FALSE,NA,1,"Q1205355",TRUE
"455","global government","Global government applications of analogues, SARs and QSARs to predict aquatic toxicity, chemical or physical properties, environmental fate parameters and health effects of organic chemicals.",NA,"scientific article published on October 2002","http://www.wikidata.org/entity/Q40616012",FALSE,NA,FALSE,NA,1,"Q40616012",TRUE
"456","gravitational attraction","Gravitational Attraction in Connection with the Rectangular Interferometer.",NA,"scientific article","http://www.wikidata.org/entity/Q33779700",FALSE,NA,FALSE,NA,1,"Q33779700",TRUE
"457","gravitational field equations","Gravitational field equations on and off a 3-brane world",NA,NA,"http://www.wikidata.org/entity/Q63354360",FALSE,NA,FALSE,NA,1,"Q63354360",TRUE
"458","great insight","Great insight created by tiny holes; celebrating 40 years of brain micropunch technique",NA,"scientific article","http://www.wikidata.org/entity/Q28655833",FALSE,NA,FALSE,NA,1,"Q28655833",TRUE
"459","groundbreaking papers","Groundbreaking papers in Water Research 1967-2006. A dynamic model of the clarification-thickening process.",NA,"scientific article","http://www.wikidata.org/entity/Q43336530",FALSE,NA,FALSE,NA,1,"Q43336530",TRUE
"460","heat problem","Heat problems in the tennis player.",NA,"scientific article","http://www.wikidata.org/entity/Q48574539",FALSE,NA,FALSE,NA,1,"Q48574539",TRUE
"461","his future","His future foretold--the 1904 address by Herbert Evans.",NA,"scientific article published on January 1985","http://www.wikidata.org/entity/Q41400369",FALSE,NA,FALSE,NA,1,"Q41400369",TRUE
"462","his head","His head Moţoc want it!",NA,NA,"http://www.wikidata.org/entity/Q25273267",FALSE,NA,FALSE,NA,1,"Q25273267",TRUE
"463","his ideas","His ideas make Beloit Memorial fly again.",NA,"scientific article published in April 1987","http://www.wikidata.org/entity/Q52400976",FALSE,NA,FALSE,NA,1,"Q52400976",TRUE
"464","his mind","His mind of man, a secret makes",NA,"poem by Emily Dickinson","http://www.wikidata.org/entity/Q19039738",FALSE,NA,FALSE,NA,1,"Q19039738",TRUE
"465","His mind","His mind of man, a secret makes",NA,"poem by Emily Dickinson","http://www.wikidata.org/entity/Q19039738",FALSE,NA,FALSE,NA,1,"Q19039738",TRUE
"466","his services","His services are free of charge",NA,"scientific article published on 01 March 1981","http://www.wikidata.org/entity/Q67299435",FALSE,NA,FALSE,NA,1,"Q67299435",TRUE
