"","searchText","label","alias","description","uri","methodSitelinks","methodSitelinksResult","methodB","methodBResult","methodCMatch","methodCResult","methodC"
"1656","Middle Ages","Middle Age",NA,NA,"http://www.wikidata.org/entity/Q58780377",FALSE,NA,FALSE,NA,1,NA,FALSE
"1657","Middle Ages","Middle age cardiovascular risk factors and abdominal aortic aneurysm in older age.",NA,"scientific article","http://www.wikidata.org/entity/Q44471487",FALSE,NA,FALSE,NA,1,NA,FALSE
"1658","Middle Ages","Middle Ages",NA,"American comedy-drama television series","http://www.wikidata.org/entity/Q6841197",FALSE,NA,FALSE,NA,1,NA,FALSE
"1659","Middle Ages","middle Ages (XI-XV centuries)",NA,"period of Middles Ages from XI century to XV century","http://www.wikidata.org/entity/Q23715018",FALSE,NA,FALSE,NA,3,NA,FALSE
"1660","Middle Ages","History of Catalonia in the Middles Ages","Middle ages in the Catalan history",NA,"http://www.wikidata.org/entity/Q11917986",FALSE,NA,FALSE,NA,2,NA,FALSE
"1661","Middle Ages","Middle Ages in popular culture",NA,"Middle Ages as depicted in popular culture","http://www.wikidata.org/entity/Q5260655",FALSE,NA,FALSE,NA,2,NA,FALSE
"1662","Middle Ages","medieval battle","Middle Ages battle","battle that happened during the Middle Ages in Europe","http://www.wikidata.org/entity/Q15991159",FALSE,NA,FALSE,NA,3,NA,FALSE
"1663","Middle Ages","Middle Ages in film",NA,NA,"http://www.wikidata.org/entity/Q3327002",FALSE,NA,FALSE,NA,0,NA,FALSE
"1664","Middle Ages","Middle Ages I",NA,"painting by Mikko Jalavisto","http://www.wikidata.org/entity/Q20781658",FALSE,NA,FALSE,NA,1,NA,FALSE
"1665","Middle Eastern","Middle Eastern",NA,"album by Mehdi Rajabian","http://www.wikidata.org/entity/Q62084668",FALSE,NA,FALSE,NA,1,NA,FALSE
"1666","Middle Eastern","Middle Eastern theatre of World War I",NA,"scene of action between 29 October 1914, and 30 October 1918","http://www.wikidata.org/entity/Q1765465",FALSE,NA,FALSE,NA,8,"Q1765465",TRUE
"1667","Middle Eastern","Mizrahi Jews","Middle Eastern Jewish","Jewish ethnic group","http://www.wikidata.org/entity/Q501837",FALSE,NA,FALSE,NA,6,NA,FALSE
"1668","Middle Eastern","Middle East respiratory syndrome","Middle Eastern Respiratory Syndrome","viral respiratory infection","http://www.wikidata.org/entity/Q16654806",FALSE,NA,FALSE,NA,6,NA,FALSE
"1669","Middle Eastern","Middle Eastern Studies",NA,"journal","http://www.wikidata.org/entity/Q15766939",FALSE,NA,FALSE,NA,1,NA,FALSE
"1670","Middle Eastern","Near Eastern archaeologist","Middle Eastern Archaeologist",NA,"http://www.wikidata.org/entity/Q26424344",FALSE,NA,FALSE,NA,3,NA,FALSE
"1671","Middle Eastern","Middle Eastern cuisine",NA,"regional cuisine","http://www.wikidata.org/entity/Q1547037",FALSE,NA,FALSE,NA,6,NA,FALSE
"1672","Middle Eastern","Middle Eastern studies",NA,"academic discipline","http://www.wikidata.org/entity/Q12211529",FALSE,NA,FALSE,NA,6,NA,FALSE
"1673","Middle Eastern","Stenodactylus doriae","Middle Eastern short-fingered gecko","species of reptile","http://www.wikidata.org/entity/Q1153850",FALSE,NA,FALSE,NA,3,NA,FALSE
"1674","Middle Eastern","Middle Eastern masculinities in the age of new reproductive technologies: male infertility and stigma in Egypt and Lebanon.",NA,"scientific article published on June 2004","http://www.wikidata.org/entity/Q39094430",FALSE,NA,FALSE,NA,1,NA,FALSE
"1675","million cats","Kingstown General Hospital","Million Cato Memorial Hospital",NA,"http://www.wikidata.org/entity/Q64099405",FALSE,NA,FALSE,NA,1,"Q64099405",TRUE
"1676","million years","megaannum","million years","unit of a quantity of 1,000,000 years","http://www.wikidata.org/entity/Q20764",FALSE,NA,FALSE,NA,3,"Q20764",TRUE
"1677","million years","Million Years Ago",NA,"single by Adele","http://www.wikidata.org/entity/Q21775819",FALSE,NA,FALSE,NA,1,NA,FALSE
"1678","million years","million years ago",NA,"time interval","http://www.wikidata.org/entity/Q7854897",FALSE,NA,FALSE,NA,1,NA,FALSE
"1679","million years","million years",NA,NA,"http://www.wikidata.org/entity/Q24004475",FALSE,NA,FALSE,NA,2,NA,FALSE
"1680","million years","Million year-old amino acids; Dating for the Desperate",NA,"scientific article published in November 2012","http://www.wikidata.org/entity/Q60540600",FALSE,NA,FALSE,NA,1,NA,FALSE
"1681","minor changes","Minor changes in calculated creatinine clearance and anion-gap are associated with tenofovir disoproxil fumarate-containing highly active antiretroviral therapy.",NA,"scientific article published in March 2006","http://www.wikidata.org/entity/Q46899237",FALSE,NA,FALSE,NA,1,"Q46899237",TRUE
"1682","minor changes","Minor changes in the hemagglutinin of influenza A(H1N1)2009 virus alter its antigenic properties.",NA,"scientific article","http://www.wikidata.org/entity/Q34055754",FALSE,NA,FALSE,NA,1,NA,FALSE
"1683","minor changes","Minor Changes in Expression of the Mismatch Repair Protein MSH2 Exert a Major Impact on Glioblastoma Response to Temozolomide.",NA,"scientific article published on 29 May 2015","http://www.wikidata.org/entity/Q35920638",FALSE,NA,FALSE,NA,1,NA,FALSE
"1684","minor changes","Minor change, major difference: divergent functions of highly conserved cis-regulatory elements subsequent to whole genome duplication events",NA,"scientific article","http://www.wikidata.org/entity/Q34558026",FALSE,NA,FALSE,NA,1,NA,FALSE
"1685","minor changes","Minor changes largely restore catalytic activity of archaeal RNase P RNA from Methanothermobacter thermoautotrophicus.",NA,"scientific article published on 26 November 2008","http://www.wikidata.org/entity/Q43210575",FALSE,NA,FALSE,NA,1,NA,FALSE
"1686","minor changes","Minor changes in soil bacterial and fungal community composition occur in response to monsoon precipitation in a semiarid grassland.",NA,"scientific article published on 18 April 2014","http://www.wikidata.org/entity/Q46904270",FALSE,NA,FALSE,NA,1,NA,FALSE
"1687","minor changes","Minor change in the diagnostic threshold leads into major alteration in the prevalence estimate of depression.",NA,"scientific article published on 17 July 2009","http://www.wikidata.org/entity/Q44047903",FALSE,NA,FALSE,NA,1,NA,FALSE
"1688","minor changes","Minor changes on cranial MRI during treatment in children with acute lymphoblastic leukaemia.",NA,"scientific article published in April 1996","http://www.wikidata.org/entity/Q49027201",FALSE,NA,FALSE,NA,1,NA,FALSE
"1689","minor changes","Minor changes in blood lipids after 6 weeks of high-volume low- intensity physical activity with strict energy balance control.",NA,"scientific article","http://www.wikidata.org/entity/Q46848307",FALSE,NA,FALSE,NA,1,NA,FALSE
"1690","minor changes","Minor changes in gene expression in the mouse preoptic hypothalamic region by inflammation-induced prostaglandin E2.",NA,"scientific article","http://www.wikidata.org/entity/Q34696332",FALSE,NA,FALSE,NA,1,NA,FALSE
"1691","minor changes","minor changes in blood enzymes",NA,"symptom","http://www.wikidata.org/entity/Q21112421",FALSE,NA,FALSE,NA,1,NA,FALSE
"1692","minor changes","Minor changes to previously approved research: a study of IRB policies.",NA,"scientific article","http://www.wikidata.org/entity/Q36238444",FALSE,NA,FALSE,NA,1,NA,FALSE
"1693","morula forms","Morula forms of E rosettes: distribution, specific inhibition, and enhancement.",NA,"scientific article published in February 1976","http://www.wikidata.org/entity/Q48404901",FALSE,NA,FALSE,NA,1,"Q48404901",TRUE
"1694","most cases","Most cases of dementia with hippocampal sclerosis may represent frontotemporal dementia.",NA,"scientific article published in August 2004","http://www.wikidata.org/entity/Q35860383",FALSE,NA,FALSE,NA,1,"Q35860383",TRUE
"1695","most cases","Most cases of primary salivary mucosa-associated lymphoid tissue lymphoma are associated either with Sjoegren syndrome or hepatitis C virus infection.",NA,"scientific article published on July 2004","http://www.wikidata.org/entity/Q42985694",FALSE,NA,FALSE,NA,1,NA,FALSE
"1696","most cases","Most cases labeled as ""retinal migraine"" are not migraine.",NA,"scientific article published on March 2007","http://www.wikidata.org/entity/Q36783961",FALSE,NA,FALSE,NA,1,NA,FALSE
"1697","most cases","Most cases of cryptococcal meningitis in HIV-uninfected patients in Vietnam are due to a distinct amplified fragment length polymorphism-defined cluster of Cryptococcus neoformans var. grubii VN1.",NA,"scientific article","http://www.wikidata.org/entity/Q34596637",FALSE,NA,FALSE,NA,1,NA,FALSE
"1698","most cases","Most cases of medium-chain acyl-CoA dehydrogenase deficiency escape detection in France",NA,"scientific article published on 01 March 1996","http://www.wikidata.org/entity/Q71482764",FALSE,NA,FALSE,NA,1,NA,FALSE
"1699","most cases","Most cases of otitis media should not be treated with antibiotics, says NICE.",NA,"scientific article published on 21 September 2017","http://www.wikidata.org/entity/Q49953712",FALSE,NA,FALSE,NA,1,NA,FALSE
"1700","most cases","Most cases of medium-chain acyl-CoA dehydrogenase deficiency escape detection in France",NA,"article","http://www.wikidata.org/entity/Q56241327",FALSE,NA,FALSE,NA,1,NA,FALSE
"1701","most cases","Most cases of research misconduct go undetected, conference told.",NA,"scientific article published in April 2008","http://www.wikidata.org/entity/Q46715511",FALSE,NA,FALSE,NA,1,NA,FALSE
"1702","Most cats","Rex Catholicismus","Most Catholic Monarch","award given by the Pope","http://www.wikidata.org/entity/Q1736387",FALSE,NA,FALSE,NA,2,"Q1736387",TRUE
"1703","Most cats","Most Catholic hospitals will align with systems, CHA head predicts.",NA,"scientific article published in February 1986","http://www.wikidata.org/entity/Q54792187",FALSE,NA,FALSE,NA,1,NA,FALSE
"1704","most humans","Most human carcinomas of the exocrine pancreas contain mutant c-K-ras genes",NA,"scientific article","http://www.wikidata.org/entity/Q28307762",FALSE,NA,FALSE,NA,1,"Q28307762",TRUE
"1705","most humans","Most human non-GCIMP glioblastoma subtypes evolve from a common proneural-like precursor glioma",NA,"scientific article","http://www.wikidata.org/entity/Q34083282",FALSE,NA,FALSE,NA,1,NA,FALSE
"1706","most humans","Most human squamous cell carcinomas in the oral cavity contain mutated p53 tumor-suppressor genes.",NA,"scientific article published on May 1992","http://www.wikidata.org/entity/Q41625798",FALSE,NA,FALSE,NA,1,NA,FALSE
"1707","most humans","Most human pulmonary infiltrating lymphocytes display the surface immune phenotype and functional responses of sensitized T cells.",NA,"scientific article published in November 1991","http://www.wikidata.org/entity/Q46878839",FALSE,NA,FALSE,NA,1,NA,FALSE
"1708","most humans","Most human Alu and murine B1 repeats are unique.",NA,"scientific article published in September 2007","http://www.wikidata.org/entity/Q48080362",FALSE,NA,FALSE,NA,1,NA,FALSE
"1709","most humans","Most human proteins made in both nucleus and cytoplasm turn over within minutes.",NA,"scientific article","http://www.wikidata.org/entity/Q33728613",FALSE,NA,FALSE,NA,1,NA,FALSE
"1710","most humans","Most human metapneumovirus and human respiratory syncytial virus in infant nasal secretions is cell free.",NA,"scientific article published in November 2007","http://www.wikidata.org/entity/Q45399802",FALSE,NA,FALSE,NA,1,NA,FALSE
"1711","most humans","Most human isolates of Mycobacterium avium Mav-A and Mav-B are strong producers of hemolysin, a putative virulence factor.",NA,"scientific article","http://www.wikidata.org/entity/Q34951372",FALSE,NA,FALSE,NA,1,NA,FALSE
"1712","most humans","Most human CD3+WT31- clones with T cell receptor C gamma 1 rearrangements show strong non-MHC-restricted cytotoxic activity in contrast to those with C gamma 2 rearrangements.",NA,"scientific article","http://www.wikidata.org/entity/Q54356949",FALSE,NA,FALSE,NA,1,NA,FALSE
"1713","most humans","Most human lower limb malformations appear to result from postspecification insults.",NA,"scientific article published on January 1993","http://www.wikidata.org/entity/Q40811920",FALSE,NA,FALSE,NA,1,NA,FALSE
"1714","most mammals","Most mammalian mRNAs are conserved targets of microRNAs",NA,"scientific article","http://www.wikidata.org/entity/Q24655061",FALSE,NA,FALSE,NA,1,"Q24655061",TRUE
"1715","mother cats","Mother Catherine-Agnès Arnault  and Sister Catherine de Sainte Suzanne de Champaigne",NA,"painting by Philippe de Champaigne","http://www.wikidata.org/entity/Q5419125",FALSE,NA,FALSE,NA,3,"Q5419125",TRUE
"1716","mouse behavior","Mouse behavioral tasks relevant to autism: phenotypes of 10 inbred strains",NA,"scientific article","http://www.wikidata.org/entity/Q29618652",FALSE,NA,FALSE,NA,1,"Q29618652",TRUE
"1717","mouse behavior","Mouse behavioral assays relevant to the symptoms of autism.",NA,"scientific article","http://www.wikidata.org/entity/Q34699041",FALSE,NA,FALSE,NA,1,NA,FALSE
"1718","mouse behavior","Mouse behavioral endophenotypes for schizophrenia.",NA,"scientific article","http://www.wikidata.org/entity/Q34113125",FALSE,NA,FALSE,NA,1,NA,FALSE
"1719","mouse behavior","Mouse behavioral mutants have neuroimaging abnormalities.",NA,"scientific article published in June 2007","http://www.wikidata.org/entity/Q48201375",FALSE,NA,FALSE,NA,1,NA,FALSE
"1720","mouse behavior","Mouse Behavior Tracker: An economical method for tracking behavior in home cages.",NA,"scientific article","http://www.wikidata.org/entity/Q48515497",FALSE,NA,FALSE,NA,1,NA,FALSE
"1721","multiple lives","Multiple lifestyle behaviours and overweight and obesity among children aged 9-11 years: results from the UK site of the International Study of Childhood Obesity, Lifestyle and the Environment.",NA,"scientific article published on 24 February 2016","http://www.wikidata.org/entity/Q36625294",FALSE,NA,FALSE,NA,1,"Q36625294",TRUE
"1722","multiple lives","Multiple life stages with multiple replicated density levels are required to estimate density dependence for plants",NA,"article","http://www.wikidata.org/entity/Q56926017",FALSE,NA,FALSE,NA,1,NA,FALSE
"1723","multiple lives","Multiple lifestyle behaviours and mortality, findings from a large population-based Norwegian cohort study - The HUNT Study",NA,"scientific article","http://www.wikidata.org/entity/Q36244789",FALSE,NA,FALSE,NA,1,NA,FALSE
"1724","multiple lives","Multiple lifestyle risk behaviours and excess weight among adolescents in Barcelona, Spain.",NA,"scientific article published on 14 March 2017","http://www.wikidata.org/entity/Q47227880",FALSE,NA,FALSE,NA,1,NA,FALSE
"1725","multiple lives","Multiple Life-History Stage Competition and its Effect on Coexistence",NA,NA,"http://www.wikidata.org/entity/Q60580586",FALSE,NA,FALSE,NA,1,NA,FALSE
"1726","multiple lives","Multiple lifestyle and psychosocial risks and delivery of small for gestational age infants",NA,"scientific article published on 01 May 2001","http://www.wikidata.org/entity/Q64129542",FALSE,NA,FALSE,NA,1,NA,FALSE
"1727","multiple lives","Multiple life-threatening fainting episodes: fatal systemic mastocytosis.",NA,"scientific article","http://www.wikidata.org/entity/Q33150875",FALSE,NA,FALSE,NA,1,NA,FALSE
"1728","multiple lives","Multiple lifestyle changes effectively lower blood pressure",NA,"scientific article published on 01 May 2003","http://www.wikidata.org/entity/Q73688950",FALSE,NA,FALSE,NA,1,NA,FALSE
"1729","multiple lives","Multiple life-threatening relapses in a woman with primary angiitis of the central nervous system mimicking brain tumour: a case report.",NA,"scientific article","http://www.wikidata.org/entity/Q48773109",FALSE,NA,FALSE,NA,1,NA,FALSE
"1730","muscle twitches","twitching","Muscle twitch",NA,"http://www.wikidata.org/entity/Q21117302",FALSE,NA,FALSE,NA,3,"Q21117302",TRUE
"1731","muscle twitches","Muscle twitches during sleep shape the precise muscles of the withdrawal reflex.",NA,"scientific article published on April 2004","http://www.wikidata.org/entity/Q35755902",FALSE,NA,FALSE,NA,1,NA,FALSE
"1732","muscle twitches","Muscle twitching and hiccups with propofol.",NA,"scientific article","http://www.wikidata.org/entity/Q35180465",FALSE,NA,FALSE,NA,1,NA,FALSE
"1733","muscle twitches","Muscle Twitch Torque During Two Different in Volume Isometric Exercise Protocols: Fatigue Effects on Postactivation Potentiation.",NA,"scientific article published on 27 October 2017","http://www.wikidata.org/entity/Q47691020",FALSE,NA,FALSE,NA,1,NA,FALSE
"1734","muscle twitches","MUSCLE TWITCH TENSION--INFLUENCE OF ELECTRICAL STIMULATING CONDITIONS AT DIFFERENT TEMPERATURES. 3. ANALYSIS AND CORRELATION",NA,"scientific article published on 01 April 1965","http://www.wikidata.org/entity/Q78507343",FALSE,NA,FALSE,NA,1,NA,FALSE
"1735","muscle twitches","Muscle twitching in isotonic sucrose solution",NA,"scientific article published on 01 January 1967","http://www.wikidata.org/entity/Q70786775",FALSE,NA,FALSE,NA,1,NA,FALSE
"1736","muscle twitches","MUSCLE TWITCH TENSION--INFLUENCE OF ELECTRICAL STIMULATING CONDITIONS AT DIFFERENT TEMPERATURES",NA,"scientific article published on 01 July 1964","http://www.wikidata.org/entity/Q76930251",FALSE,NA,FALSE,NA,1,NA,FALSE
"1737","muscle twitches","MUSCLE TWITCH TENSION--INFLUENCE OF ELECTRICAL STIMULATING CONDITIONS AT DIFFERENT TEMPERATURES. II. RESULTS FOR NITRATE RINGER'S",NA,"scientific article published on 01 October 1964","http://www.wikidata.org/entity/Q76987462",FALSE,NA,FALSE,NA,1,NA,FALSE
"1738","musical instruments","musical instrument",NA,"sound producing object used by a musician for this purpose","http://www.wikidata.org/entity/Q34379",FALSE,NA,FALSE,NA,33,"Q34379",TRUE
"1739","musical instruments","heraldic musical instrument","musical instrument","category of heraldic charges","http://www.wikidata.org/entity/Q56877088",FALSE,NA,FALSE,NA,2,NA,FALSE
"1740","musical instruments","musical instrument maker",NA,"manufacturer of musical instruments","http://www.wikidata.org/entity/Q1955150",FALSE,NA,FALSE,NA,7,NA,FALSE
"1741","musical instruments","Musical Instrument Museums Online",NA,NA,"http://www.wikidata.org/entity/Q1550070",FALSE,NA,FALSE,NA,1,NA,FALSE
"1742","musical instruments","Musical Instrument Digital Interface",NA,"electronic musical instrument industry specification","http://www.wikidata.org/entity/Q80535",FALSE,NA,FALSE,NA,11,NA,FALSE
"1743","musical instruments","musical instrument manufacturing company",NA,"manufacturing company for musical instrument making","http://www.wikidata.org/entity/Q55190325",FALSE,NA,FALSE,NA,4,NA,FALSE
"1744","musical instruments","musical instrument part",NA,"component used in the construction of a musical instrument","http://www.wikidata.org/entity/Q19659292",FALSE,NA,FALSE,NA,3,NA,FALSE
"1745","musical instruments","musical instrument model",NA,NA,"http://www.wikidata.org/entity/Q29982117",FALSE,NA,FALSE,NA,2,NA,FALSE
"1746","musical instruments","musical instrument museum",NA,NA,"http://www.wikidata.org/entity/Q17438516",FALSE,NA,FALSE,NA,3,NA,FALSE
"1747","musical instruments","Musical Instrument Museum",NA,"museum in Brussels, Belgium","http://www.wikidata.org/entity/Q1131318",FALSE,NA,FALSE,NA,8,NA,FALSE
"1748","musical instruments","Musical Instruments",NA,"painting by Fernand Léger","http://www.wikidata.org/entity/Q18689723",FALSE,NA,FALSE,NA,1,NA,FALSE
"1749","musical instruments","Musical Instruments",NA,"painting by Ernest Leopold Sichel","http://www.wikidata.org/entity/Q28532886",FALSE,NA,FALSE,NA,1,NA,FALSE
"1750","musical instruments","Musical Instruments",NA,"painting by Evaristo Baschenis","http://www.wikidata.org/entity/Q20539519",FALSE,NA,FALSE,NA,2,NA,FALSE
"1751","musical instruments","Musical Instruments",NA,"painting by Evaristo Baschenis (MFA, 64.1947)","http://www.wikidata.org/entity/Q20539523",FALSE,NA,FALSE,NA,2,NA,FALSE
"1752","musical instruments","Musical Instruments",NA,"painting by Pablo Picasso","http://www.wikidata.org/entity/Q21740556",FALSE,NA,FALSE,NA,1,NA,FALSE
"1753","musical instruments","Musical Instruments",NA,"curatorial department of The Metropolitan Museum of Art in New York, USA","http://www.wikidata.org/entity/Q67429143",FALSE,NA,FALSE,NA,1,NA,FALSE
"1754","musical instruments","Musical Instruments",NA,"sculpture by Jacques Lipchitz","http://www.wikidata.org/entity/Q76627227",FALSE,NA,FALSE,NA,1,NA,FALSE
"1755","musical instruments","Musical Instruments",NA,"scientific article (publication date:  May 1959)","http://www.wikidata.org/entity/Q30581327",FALSE,NA,FALSE,NA,1,NA,FALSE
"1756","musical instruments","Musical instruments of Georgia",NA,NA,"http://www.wikidata.org/entity/Q18208319",FALSE,NA,FALSE,NA,2,NA,FALSE
"1757","musical instruments","Musical Instruments and Sculpture in a Classical Interior",NA,"painting by Unidentified artist, Italian","http://www.wikidata.org/entity/Q20569673",FALSE,NA,FALSE,NA,1,NA,FALSE
"1758","Muslim writers","Muslim Writers Awards",NA,NA,"http://www.wikidata.org/entity/Q16954295",FALSE,NA,FALSE,NA,1,"Q16954295",TRUE
"1759","mutation that","Mutation that blocks ATP binding creates a pseudokinase stabilizing the scaffolding function of kinase suppressor of Ras, CRAF and BRAF",NA,"scientific article","http://www.wikidata.org/entity/Q24615826",FALSE,NA,FALSE,NA,1,"Q24615826",TRUE
"1760","mutation that","Mutation that selectively affects rhodopsin concentration in the peripheral photoreceptors of Drosophila melanogaster",NA,"scientific article","http://www.wikidata.org/entity/Q36433139",FALSE,NA,FALSE,NA,1,NA,FALSE
"1761","mutation that","Mutation that dramatically alters rat titin isoform expression and cardiomyocyte passive tension",NA,"scientific article","http://www.wikidata.org/entity/Q30482992",FALSE,NA,FALSE,NA,1,NA,FALSE
"1762","mutation that","Mutation that suppresses the protein export defect of the secY mutation and causes cold-sensitive growth of Escherichia coli.",NA,"scientific article","http://www.wikidata.org/entity/Q39966097",FALSE,NA,FALSE,NA,1,NA,FALSE
"1763","mutation that","Mutation that affects pepN translation initiation in Escherichia coli.",NA,"scientific article","http://www.wikidata.org/entity/Q54422224",FALSE,NA,FALSE,NA,1,NA,FALSE
"1764","mutation that","Mutation that causes hypertrophic cardiomyopathy increases force production in human β-cardiac myosin",NA,"scientific article published on 12 July 2013","http://www.wikidata.org/entity/Q37068611",FALSE,NA,FALSE,NA,1,NA,FALSE
"1765","natural behaviors","Natural behavior polymorphism due to a cGMP-dependent protein kinase of Drosophila.",NA,"scientific article published in August 1997","http://www.wikidata.org/entity/Q47070248",FALSE,NA,FALSE,NA,1,"Q47070248",TRUE
"1766","new homes","New Home",NA,"city in Texas, U.S.","http://www.wikidata.org/entity/Q977965",FALSE,NA,FALSE,NA,4,"Q977965",TRUE
"1767","new homes","New home for tiny symbionts: dinophytes determined as Zooxanthella are Peridiniales and distantly related to Symbiodinium.",NA,"scientific article","http://www.wikidata.org/entity/Q43551657",FALSE,NA,FALSE,NA,1,NA,FALSE
"1768","new homes","New Home Township",NA,"township in Missouri","http://www.wikidata.org/entity/Q10749211",FALSE,NA,FALSE,NA,2,NA,FALSE
"1769","new homes","New Home Independent School District",NA,NA,"http://www.wikidata.org/entity/Q16948052",FALSE,NA,FALSE,NA,1,NA,FALSE
"1770","new homes","New Home School Building",NA,NA,"http://www.wikidata.org/entity/Q20706969",FALSE,NA,FALSE,NA,1,NA,FALSE
"1771","new homes","New home-made assembly for hollow-fibre membrane extraction of persistent organic pollutants from real world samples",NA,"article","http://www.wikidata.org/entity/Q59275656",FALSE,NA,FALSE,NA,1,NA,FALSE
"1772","new homes","New Home Economics",NA,NA,"http://www.wikidata.org/entity/Q7008708",FALSE,NA,FALSE,NA,NA,NA,FALSE
"1773","new homes","New Home Sales",NA,NA,"http://www.wikidata.org/entity/Q5616825",FALSE,NA,FALSE,NA,NA,NA,FALSE
"1774","new homes","New Homestead",NA,"neighborhood of Pittsburgh, Pennsylvania","http://www.wikidata.org/entity/Q15262056",FALSE,NA,FALSE,NA,1,NA,FALSE
"1775","new homes","New homes but old money?",NA,"scientific article","http://www.wikidata.org/entity/Q48870098",FALSE,NA,FALSE,NA,1,NA,FALSE
"1776","new homes","New Homes, Parma (2010.89)",NA,"artwork in the Cleveland Museum of Art's collection","http://www.wikidata.org/entity/Q80076067",FALSE,NA,FALSE,NA,1,NA,FALSE
"1777","new homes","New homes for neurology.",NA,"scientific article published in July 2013","http://www.wikidata.org/entity/Q45863081",FALSE,NA,FALSE,NA,1,NA,FALSE
"1778","New Zealand","New Zealand",NA,"constitutional monarchy in Oceania","http://www.wikidata.org/entity/Q664",FALSE,NA,FALSE,NA,33,"Q664",TRUE
"1779","New Zealand","New Zealand",NA,"painting by Fred Taylor","http://www.wikidata.org/entity/Q28474294",FALSE,NA,FALSE,NA,1,NA,FALSE
"1780","New Zealand","New Zealand",NA,"(Vicariate Apostolic); Historical","http://www.wikidata.org/entity/Q27779455",FALSE,NA,FALSE,NA,0,NA,FALSE
"1781","New Zealand","New Zealand",NA,"hamlet in Hilmarton, Wiltshire, England","http://www.wikidata.org/entity/Q7015177",FALSE,NA,FALSE,NA,3,NA,FALSE
"1782","New Zealand","New Zealand",NA,"suburb of Derby, Derbyshire, England","http://www.wikidata.org/entity/Q7015176",FALSE,NA,FALSE,NA,1,NA,FALSE
"1783","New Zealand","New Zealand",NA,"hamlet in Aylesbury, Buckinghamshire, England","http://www.wikidata.org/entity/Q7015175",FALSE,NA,FALSE,NA,1,NA,FALSE
"1784","New Zealand","New Zealand",NA,"scholarly article about divorce in New Zealand","http://www.wikidata.org/entity/Q58034178",FALSE,NA,FALSE,NA,1,NA,FALSE
"1785","night that","The Night That Panicked America","Night That Panicked America","1975 film by Joseph Sargent","http://www.wikidata.org/entity/Q5414189",FALSE,NA,FALSE,NA,1,"Q5414189",TRUE
"1786","night that","The Night That Never Happened","Night That Never Happened","1997 film","http://www.wikidata.org/entity/Q23899877",FALSE,NA,FALSE,NA,1,NA,FALSE
"1787","night vision","night vision",NA,"ability to see in low light conditions","http://www.wikidata.org/entity/Q5353651",TRUE,"Q5353651",FALSE,NA,8,"Q5353651",TRUE
"1788","night vision","Night Vision",NA,"album by Bruce Cockburn","http://www.wikidata.org/entity/Q7033544",FALSE,NA,FALSE,NA,1,NA,FALSE
"1789","night vision","Night Vision",NA,"2002 single by Hell Is for Heroes","http://www.wikidata.org/entity/Q3876756",FALSE,NA,FALSE,NA,1,NA,FALSE
"1790","night vision","Night vision",NA,"Kayak album","http://www.wikidata.org/entity/Q2307190",FALSE,NA,FALSE,NA,1,NA,FALSE
"1791","night vision","Night Vision",NA,"painting by Fiona Rae","http://www.wikidata.org/entity/Q28552238",FALSE,NA,FALSE,NA,1,NA,FALSE
"1792","night vision","Night Vision",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q59029464",FALSE,NA,FALSE,NA,1,NA,FALSE
"1793","night vision","Night vision",NA,"scientific article published on 01 February 2004","http://www.wikidata.org/entity/Q76401683",FALSE,NA,FALSE,NA,1,NA,FALSE
"1794","night vision","NIGHT vision",NA,"scientific article published on 01 June 1957","http://www.wikidata.org/entity/Q74531339",FALSE,NA,FALSE,NA,1,NA,FALSE
"1795","night vision","night vision device",NA,"optoelectronic device","http://www.wikidata.org/entity/Q328989",FALSE,NA,FALSE,NA,8,NA,FALSE
"1796","nine lives","Nine Lives",NA,"studio album by American rock band Aerosmith","http://www.wikidata.org/entity/Q1340013",FALSE,NA,FALSE,NA,4,"Q1340013",TRUE
"1797","nine lives","Nine Lives",NA,"2016 film by Barry Sonnenfeld","http://www.wikidata.org/entity/Q20002304",FALSE,NA,FALSE,NA,2,NA,FALSE
"1798","nine lives","Nine Lives",NA,"2005 film by Rodrigo García","http://www.wikidata.org/entity/Q1992938",FALSE,NA,FALSE,NA,3,NA,FALSE
"1799","nine lives","Nine Lives",NA,"1957 Norwegian film directed by Arne Skouen","http://www.wikidata.org/entity/Q1402615",FALSE,NA,FALSE,NA,2,NA,FALSE
"1800","nine lives","Unstoppable","Nine Lives","2004 action-adventure film by David Carson","http://www.wikidata.org/entity/Q1518334",FALSE,NA,FALSE,NA,2,NA,FALSE
"1801","nine lives","Nine Lives",NA,"2002 horror film directed by Andrew Green","http://www.wikidata.org/entity/Q623607",FALSE,NA,FALSE,NA,2,NA,FALSE
"1802","nine lives","Nine Lives",NA,"studio album by former Hollywood Undead frontman Deuce","http://www.wikidata.org/entity/Q1953005",FALSE,NA,FALSE,NA,3,NA,FALSE
"1803","nine lives","Nine Lives",NA,"song by American hard rock band Aerosmith","http://www.wikidata.org/entity/Q676759",FALSE,NA,FALSE,NA,2,NA,FALSE
"1804","nine lives","Nine Lives",NA,"episode of NCIS (S6 E5)","http://www.wikidata.org/entity/Q29416140",FALSE,NA,FALSE,NA,1,NA,FALSE
"1805","nine months","Nine Months",NA,"1995 film by Chris Columbus","http://www.wikidata.org/entity/Q955389",FALSE,NA,FALSE,NA,2,"Q955389",TRUE
